runNum,gaVal,tNum,tType,rt,kp,kpAcc,ret,retAcc
Run91,1.259252980371874,66,nonlure,0.81,j,1,CUE6-0,1
Run91,1.259252980371874,67,lure,0.586,j,1,STIMULUS62-0,0
Run91,1.259252980371874,68,nonlure,0.57,j,1,CUE6-0,1
Run91,1.259252980371874,69,lure,0.555,j,1,CUE6-0,1
Run91,1.259252980371874,70,nonlure,0.92,j,1,CUE6-0,1
Run91,1.259252980371874,71,nonlure,0.375,j,1,CUE7-0,1
Run91,1.259252980371874,72,nonlure,0.56,j,1,CUE7-0,1
Run91,1.259252980371874,73,lure,0.49,j,1,CUE7-0,1
Run91,1.259252980371874,74,nonlure,0.58,j,1,CUE7-0,1
Run91,1.259252980371874,75,lure,0.516,j,1,CUE7-0,1
Run91,1.259252980371874,76,target,0.53,f,1,CUE7-0,1
Run91,1.259252980371874,77,target,0.45,f,1,CUE7-0,1
Run91,1.259252980371874,78,nonlure,0.57,j,1,CUE7-0,1
Run91,1.259252980371874,79,nonlure,0.516,j,1,CUE7-0,1
Run91,1.259252980371874,80,lure,0.5,j,1,CUE7-0,1
Run92,0.985251481950579,1,nonlure,0.807,j,1,CUE0-0,1
Run92,0.985251481950579,2,target,0.787,f,1,CUE0-0,1
Run92,0.985251481950579,3,nonlure,0.556,j,1,CUE0-0,1
Run92,0.985251481950579,4,nonlure,0.711,j,1,CUE0-0,1
Run92,0.985251481950579,5,lure,0.512,j,1,CUE0-0,1
Run92,0.985251481950579,6,target,0.527,f,1,CUE0-0,1
Run92,0.985251481950579,7,nonlure,0.654,j,1,CUE0-0,1
Run92,0.985251481950579,8,lure,0.684,f,0,STIMULUS6-0,0
Run92,0.985251481950579,9,lure,0.588,j,1,CUE0-0,1
Run92,0.985251481950579,10,nonlure,0.466,j,1,CUE0-0,1
Run92,0.985251481950579,11,target,0.754,f,1,CUE1-0,1
Run92,0.985251481950579,12,nonlure,0.94,j,1,CUE1-0,1
Run92,0.985251481950579,13,nonlure,0.617,j,1,CUE1-0,1
Run92,0.985251481950579,14,nonlure,0.826,j,1,CUE1-0,1
Run92,0.985251481950579,15,lure,0.485,j,1,CUE1-0,1
Run92,0.985251481950579,16,nonlure,0.568,j,1,CUE1-0,1
Run92,0.985251481950579,17,lure,0.53,j,1,CUE1-0,1
Run92,0.985251481950579,18,lure,0.532,j,1,CUE1-0,1
Run92,0.985251481950579,19,target,0.583,f,1,CUE1-0,1
Run92,0.985251481950579,20,nonlure,0.577,j,1,CUE1-0,1
Run92,0.985251481950579,21,nonlure,0.603,j,1,CUE2-0,1
Run92,0.985251481950579,22,lure,0.727,j,1,CUE2-0,1
Run92,0.985251481950579,23,nonlure,0.466,j,1,CUE2-0,1
Run92,0.985251481950579,24,target,0.531,f,1,CUE2-0,1
Run92,0.985251481950579,25,nonlure,0.622,j,1,CUE2-0,1
Run92,0.985251481950579,26,nonlure,0.53,j,1,CUE2-0,1
Run92,0.985251481950579,27,target,0.559,f,1,CUE2-0,1
Run92,0.985251481950579,28,nonlure,0.646,j,1,CUE2-0,1
Run92,0.985251481950579,29,lure,0.453,j,1,CUE2-0,1
Run92,0.985251481950579,30,lure,0.575,j,1,CUE2-0,1
Run92,0.985251481950579,31,nonlure,0.525,j,1,CUE3-0,1
Run92,0.985251481950579,32,nonlure,0.565,j,1,CUE3-0,1
Run92,0.985251481950579,33,lure,0.683,j,1,CUE3-0,1
Run92,0.985251481950579,34,nonlure,0.502,j,1,CUE3-0,1
Run92,0.985251481950579,35,nonlure,0.554,j,1,CUE3-0,1
Run92,0.985251481950579,36,nonlure,0.528,j,1,CUE3-0,1
Run92,0.985251481950579,37,lure,0.386,j,1,CUE3-0,1
Run92,0.985251481950579,38,target,0.633,f,1,CUE3-0,1
Run92,0.985251481950579,39,lure,0.759,j,1,CUE3-0,1
Run92,0.985251481950579,40,target,0.572,f,1,CUE3-0,1
Run92,0.985251481950579,41,nonlure,0.805,j,1,CUE4-0,1
Run92,0.985251481950579,42,nonlure,0.516,j,1,CUE4-0,1
Run92,0.985251481950579,43,nonlure,0.7,j,1,CUE4-0,1
Run92,0.985251481950579,44,lure,0.53,j,1,CUE4-0,1
Run92,0.985251481950579,45,target,0.57,f,1,CUE4-0,1
Run92,0.985251481950579,46,lure,0.65,j,1,CUE4-0,1
Run92,0.985251481950579,47,nonlure,0.59,j,1,CUE4-0,1
Run92,0.985251481950579,48,target,0.68,f,1,CUE4-0,1
Run92,0.985251481950579,49,nonlure,0.65,j,1,CUE4-0,1
Run92,0.985251481950579,50,lure,0.54,j,1,CUE4-0,1
Run92,0.985251481950579,51,target,0.61,f,1,CUE5-0,1
Run92,0.985251481950579,52,nonlure,0.7,j,1,CUE5-0,1
Run92,0.985251481950579,53,target,0.625,f,1,CUE5-0,1
Run92,0.985251481950579,54,nonlure,0.56,j,1,CUE5-0,1
Run92,0.985251481950579,55,nonlure,0.67,j,1,CUE5-0,1
Run92,0.985251481950579,56,lure,0.55,j,1,CUE5-0,1
Run92,0.985251481950579,57,nonlure,0.44,j,1,CUE5-0,1
Run92,0.985251481950579,58,lure,0.5,j,1,CUE5-0,1
Run92,0.985251481950579,59,nonlure,0.57,j,1,CUE5-0,1
Run92,0.985251481950579,60,lure,0.77,j,1,CUE5-0,1
Run92,0.985251481950579,61,nonlure,0.94,j,1,CUE6-0,1
Run92,0.985251481950579,62,nonlure,0.68,j,1,CUE6-0,1
Run92,0.985251481950579,63,target,0.84,f,1,CUE6-0,1
Run92,0.985251481950579,64,lure,0.61,j,1,CUE6-0,1
Run92,0.985251481950579,65,target,0.63,f,1,CUE6-0,1
Run92,0.985251481950579,66,nonlure,0.69,j,1,CUE6-0,1
Run92,0.985251481950579,67,lure,0.57,j,1,CUE6-0,1
Run92,0.985251481950579,68,nonlure,0.625,j,1,CUE6-0,1
Run92,0.985251481950579,69,lure,0.555,j,1,CUE6-0,1
Run92,0.985251481950579,70,nonlure,0.625,j,1,CUE6-0,1
Run92,0.985251481950579,71,nonlure,0.62,j,1,CUE7-0,1
Run92,0.985251481950579,72,nonlure,0.71,j,1,CUE7-0,1
Run92,0.985251481950579,73,lure,0.52,j,1,CUE7-0,1
Run92,0.985251481950579,74,nonlure,0.53,j,1,CUE7-0,1
Run92,0.985251481950579,75,lure,0.77,j,1,CUE7-0,1
Run92,0.985251481950579,76,target,0.65,f,1,CUE7-0,1
Run92,0.985251481950579,77,target,0.48,f,1,CUE7-0,1
Run92,0.985251481950579,78,nonlure,0.61,j,1,CUE7-0,1
Run92,0.985251481950579,79,nonlure,0.69,j,1,CUE7-0,1
Run92,0.985251481950579,80,lure,0.5,j,1,CUE7-0,1
Run93,1.2405320994814046,1,nonlure,0.581,j,1,CUE0-0,1
Run93,1.2405320994814046,2,target,0.681,f,1,CUE0-0,1
Run93,1.2405320994814046,3,nonlure,0.614,j,1,CUE0-0,1
Run93,1.2405320994814046,4,nonlure,0.645,j,1,CUE0-0,1
Run93,1.2405320994814046,5,lure,0.559,j,1,CUE0-0,1
Run93,1.2405320994814046,6,target,0.58,f,1,CUE0-0,1
Run93,1.2405320994814046,7,nonlure,0.552,j,1,CUE0-0,1
Run93,1.2405320994814046,8,lure,0.434,j,1,CUE0-0,1
Run93,1.2405320994814046,9,lure,0.412,j,1,CUE0-0,1
Run93,1.2405320994814046,10,nonlure,0.409,j,1,CUE0-0,1
Run93,1.2405320994814046,11,target,0.704,f,1,CUE1-0,1
Run93,1.2405320994814046,12,nonlure,0.816,j,1,CUE1-0,1
Run93,1.2405320994814046,13,nonlure,0.553,j,1,CUE1-0,1
Run93,1.2405320994814046,14,nonlure,0.566,j,1,CUE1-0,1
Run93,1.2405320994814046,15,lure,0.53,j,1,CUE0-0,0
Run93,1.2405320994814046,16,nonlure,0.609,j,1,CUE1-0,1
Run93,1.2405320994814046,17,lure,0.603,j,1,CUE1-0,1
Run93,1.2405320994814046,18,lure,0.505,j,1,CUE1-0,1
Run93,1.2405320994814046,19,target,0.695,f,1,CUE1-0,1
Run93,1.2405320994814046,20,nonlure,1.0,j,1,CUE0-0,0
Run93,1.2405320994814046,21,nonlure,0.742,j,1,CUE2-0,1
Run93,1.2405320994814046,22,lure,0.547,j,1,CUE2-0,1
Run93,1.2405320994814046,23,nonlure,0.514,j,1,CUE2-0,1
Run93,1.2405320994814046,24,target,0.543,f,1,CUE2-0,1
Run93,1.2405320994814046,25,nonlure,0.577,j,1,CUE2-0,1
Run93,1.2405320994814046,26,nonlure,0.435,j,1,CUE2-0,1
Run93,1.2405320994814046,27,target,0.497,f,1,CUE2-0,1
Run93,1.2405320994814046,28,nonlure,0.504,j,1,CUE2-0,1
Run93,1.2405320994814046,29,lure,0.463,j,1,CUE2-0,1
Run93,1.2405320994814046,30,lure,0.641,j,1,CUE2-0,1
Run93,1.2405320994814046,31,nonlure,0.595,j,1,CUE3-0,1
Run93,1.2405320994814046,32,nonlure,0.549,j,1,CUE3-0,1
Run93,1.2405320994814046,33,lure,0.694,f,0,STIMULUS31-0,0
Run93,1.2405320994814046,34,nonlure,0.842,j,1,CUE3-0,1
Run93,1.2405320994814046,35,nonlure,0.342,j,1,CUE3-0,1
Run93,1.2405320994814046,36,nonlure,0.587,j,1,CUE3-0,1
Run93,1.2405320994814046,37,lure,0.471,j,1,CUE3-0,1
Run93,1.2405320994814046,38,target,0.558,f,1,CUE3-0,1
Run93,1.2405320994814046,39,lure,0.58,j,1,CUE3-0,1
Run93,1.2405320994814046,40,target,0.526,f,1,CUE3-0,1
Run93,1.2405320994814046,41,nonlure,0.83,j,1,CUE4-0,1
Run93,1.2405320994814046,42,nonlure,0.56,j,1,CUE4-0,1
Run93,1.2405320994814046,43,nonlure,0.56,j,1,CUE4-0,1
Run93,1.2405320994814046,44,lure,0.56,j,1,CUE4-0,1
Run93,1.2405320994814046,45,target,0.59,f,1,CUE4-0,1
Run93,1.2405320994814046,46,lure,0.77,j,1,CUE4-0,1
Run93,1.2405320994814046,47,nonlure,0.54,j,1,CUE4-0,1
Run93,1.2405320994814046,48,target,0.61,f,1,CUE4-0,1
Run93,1.2405320994814046,49,nonlure,0.68,j,1,CUE4-0,1
Run93,1.2405320994814046,50,lure,0.54,j,1,CUE4-0,1
Run93,1.2405320994814046,51,target,0.53,j,0,CUE4-0,0
Run93,1.2405320994814046,52,nonlure,0.62,j,1,CUE5-0,1
Run93,1.2405320994814046,53,target,0.68,j,0,CUE4-0,0
Run93,1.2405320994814046,54,nonlure,0.54,j,1,CUE4-0,0
Run93,1.2405320994814046,55,nonlure,0.63,j,1,CUE5-0,1
Run93,1.2405320994814046,56,lure,0.69,j,1,CUE4-0,0
Run93,1.2405320994814046,57,nonlure,0.71,j,1,CUE4-0,0
Run93,1.2405320994814046,58,lure,0.66,j,1,CUE5-0,1
Run93,1.2405320994814046,59,nonlure,0.43,j,1,CUE4-0,0
Run93,1.2405320994814046,60,lure,0.59,j,1,CUE5-0,1
Run93,1.2405320994814046,61,nonlure,0.6,j,1,CUE6-0,1
Run93,1.2405320994814046,62,nonlure,0.484,j,1,CUE6-0,1
Run93,1.2405320994814046,63,target,0.62,f,1,CUE6-0,1
Run93,1.2405320994814046,64,lure,0.57,j,1,CUE6-0,1
Run93,1.2405320994814046,65,target,0.625,f,1,CUE6-0,1
Run93,1.2405320994814046,66,nonlure,0.625,j,1,CUE6-0,1
Run93,1.2405320994814046,67,lure,0.47,j,1,CUE6-0,1
Run93,1.2405320994814046,68,nonlure,0.484,j,1,CUE6-0,1
Run93,1.2405320994814046,69,lure,0.484,j,1,CUE6-0,1
Run93,1.2405320994814046,70,nonlure,0.45,j,1,CUE6-0,1
Run93,1.2405320994814046,71,nonlure,0.664,j,1,CUE7-0,1
Run93,1.2405320994814046,72,nonlure,0.64,j,1,STIMULUS70-0,0
Run93,1.2405320994814046,73,lure,0.64,j,1,CUE7-0,1
Run93,1.2405320994814046,74,nonlure,0.57,j,1,CUE7-0,1
Run93,1.2405320994814046,75,lure,0.53,j,1,CUE7-0,1
Run93,1.2405320994814046,76,target,0.55,f,1,CUE7-0,1
Run93,1.2405320994814046,77,target,0.46,f,1,CUE7-0,1
Run93,1.2405320994814046,78,nonlure,0.64,j,1,CUE7-0,1
Run93,1.2405320994814046,79,nonlure,0.42,j,1,CUE7-0,1
Run93,1.2405320994814046,80,lure,0.47,j,1,CUE7-0,1
Run94,0.6964792223051275,1,nonlure,0.789,j,1,CUE0-0,1
Run94,0.6964792223051275,2,target,0.652,f,1,CUE0-0,1
Run94,0.6964792223051275,3,nonlure,0.824,j,1,CUE0-0,1
Run94,0.6964792223051275,4,nonlure,0.637,j,1,CUE0-0,1
Run94,0.6964792223051275,5,lure,0.674,f,0,STIMULUS3-0,0
Run94,0.6964792223051275,6,target,0.635,f,1,CUE0-0,1
Run94,0.6964792223051275,7,nonlure,0.76,j,1,CUE0-0,1
Run94,0.6964792223051275,8,lure,0.936,f,0,STIMULUS6-0,0
Run94,0.6964792223051275,9,lure,0.806,j,1,CUE0-0,1
Run94,0.6964792223051275,10,nonlure,0.493,j,1,CUE0-0,1
Run94,0.6964792223051275,11,target,0.728,f,1,CUE1-0,1
Run94,0.6964792223051275,12,nonlure,0.982,j,1,CUE1-0,1
Run94,0.6964792223051275,13,nonlure,0.926,j,1,CUE1-0,1
Run94,0.6964792223051275,14,nonlure,0.519,j,1,CUE1-0,1
Run94,0.6964792223051275,15,lure,0.491,j,1,CUE1-0,1
Run94,0.6964792223051275,16,nonlure,0.49,j,1,CUE1-0,1
Run94,0.6964792223051275,17,lure,0.568,j,1,CUE1-0,1
Run94,0.6964792223051275,18,lure,0.667,j,1,CUE1-0,1
Run94,0.6964792223051275,19,target,0.646,f,1,CUE1-0,1
Run94,0.6964792223051275,20,nonlure,0.583,j,1,CUE1-0,1
Run94,0.6964792223051275,21,nonlure,0.718,j,1,CUE2-0,1
Run94,0.6964792223051275,22,lure,0.567,j,1,CUE2-0,1
Run94,0.6964792223051275,23,nonlure,0.558,j,1,CUE2-0,1
Run94,0.6964792223051275,24,target,0.613,f,1,CUE2-0,1
Run94,0.6964792223051275,25,nonlure,0.791,j,1,CUE2-0,1
Run94,0.6964792223051275,26,nonlure,0.73,j,1,CUE2-0,1
Run94,0.6964792223051275,27,target,0.659,f,1,CUE2-0,1
Run94,0.6964792223051275,28,nonlure,0.654,j,1,CUE2-0,1
Run94,0.6964792223051275,29,lure,0.494,j,1,CUE2-0,1
Run94,0.6964792223051275,30,lure,0.562,j,1,CUE2-0,1
Run94,0.6964792223051275,31,nonlure,0.64,j,1,CUE3-0,1
Run94,0.6964792223051275,32,nonlure,0.838,j,1,CUE3-0,1
Run94,0.6964792223051275,33,lure,0.57,j,1,CUE3-0,1
Run94,0.6964792223051275,34,nonlure,0.524,j,1,CUE3-0,1
Run94,0.6964792223051275,35,nonlure,0.6,j,1,CUE3-0,1
Run94,0.6964792223051275,36,nonlure,0.597,j,1,CUE3-0,1
Run94,0.6964792223051275,37,lure,0.463,j,1,CUE3-0,1
Run94,0.6964792223051275,38,target,0.71,f,1,CUE3-0,1
Run94,0.6964792223051275,39,lure,0.849,j,1,CUE3-0,1
Run94,0.6964792223051275,40,target,0.585,f,1,CUE3-0,1
Run94,0.6964792223051275,41,nonlure,0.77,j,1,CUE4-0,1
Run94,0.6964792223051275,42,nonlure,0.57,j,1,CUE4-0,1
Run94,0.6964792223051275,43,nonlure,1.24,j,1,CUE4-0,1
Run94,0.6964792223051275,44,lure,0.58,j,1,CUE4-0,1
Run94,0.6964792223051275,45,target,0.8,f,1,CUE4-0,1
Run94,0.6964792223051275,46,lure,0.58,j,1,CUE4-0,1
Run94,0.6964792223051275,47,nonlure,0.586,j,1,CUE4-0,1
Run94,0.6964792223051275,48,target,0.805,f,1,CUE4-0,1
Run94,0.6964792223051275,49,nonlure,0.68,j,1,CUE4-0,1
Run94,0.6964792223051275,50,lure,0.484,j,1,CUE4-0,1
Run94,0.6964792223051275,51,target,0.77,f,1,CUE5-0,1
Run94,0.6964792223051275,52,nonlure,0.69,j,1,CUE5-0,1
Run94,0.6964792223051275,53,target,0.94,f,1,CUE5-0,1
Run94,0.6964792223051275,54,nonlure,1.06,j,1,STIMULUS50-0,0
Run94,0.6964792223051275,55,nonlure,0.75,j,1,CUE5-0,1
Run94,0.6964792223051275,56,lure,0.67,j,1,CUE5-0,1
Run94,0.6964792223051275,57,nonlure,0.555,j,1,CUE5-0,1
Run94,0.6964792223051275,58,lure,0.48,j,1,CUE5-0,1
Run94,0.6964792223051275,59,nonlure,0.64,j,1,CUE5-0,1
Run94,0.6964792223051275,60,lure,0.6,j,1,CUE5-0,1
Run94,0.6964792223051275,61,nonlure,0.55,j,1,CUE6-0,1
Run94,0.6964792223051275,62,nonlure,0.75,j,1,CUE6-0,1
Run94,0.6964792223051275,63,target,0.79,f,1,CUE6-0,1
Run94,0.6964792223051275,64,lure,0.805,j,1,CUE6-0,1
Run94,0.6964792223051275,65,target,0.71,f,1,CUE6-0,1
Run94,0.6964792223051275,66,nonlure,0.69,j,1,CUE6-0,1
Run94,0.6964792223051275,67,lure,0.4,j,1,CUE6-0,1
Run94,0.6964792223051275,68,nonlure,0.64,j,1,CUE6-0,1
Run94,0.6964792223051275,69,lure,0.45,j,1,CUE6-0,1
Run94,0.6964792223051275,70,nonlure,0.54,j,1,CUE6-0,1
Run94,0.6964792223051275,71,nonlure,0.7,j,1,CUE7-0,1
Run94,0.6964792223051275,72,nonlure,0.87,j,1,CUE7-0,1
Run94,0.6964792223051275,73,lure,0.64,j,1,CUE7-0,1
Run94,0.6964792223051275,74,nonlure,0.63,j,1,CUE7-0,1
Run94,0.6964792223051275,75,lure,0.77,j,1,CUE7-0,1
Run94,0.6964792223051275,76,target,0.67,f,1,CUE7-0,1
Run94,0.6964792223051275,77,target,0.53,f,1,CUE7-0,1
Run94,0.6964792223051275,78,nonlure,0.8,j,1,CUE7-0,1
Run94,0.6964792223051275,79,nonlure,0.586,j,1,CUE7-0,1
Run94,0.6964792223051275,80,lure,0.59,j,1,CUE7-0,1
Run95,0.7902968223301666,1,nonlure,0.625,j,1,CUE0-0,1
Run95,0.7902968223301666,2,target,0.864,f,1,CUE0-0,1
Run95,0.7902968223301666,3,nonlure,0.653,j,1,CUE0-0,1
Run95,0.7902968223301666,4,nonlure,0.771,j,1,CUE0-0,1
Run95,0.7902968223301666,5,lure,0.617,j,1,CUE0-0,1
Run95,0.7902968223301666,6,target,0.585,f,1,CUE0-0,1
Run95,0.7902968223301666,7,nonlure,0.752,j,1,CUE0-0,1
Run95,0.7902968223301666,8,lure,0.407,j,1,CUE0-0,1
Run95,0.7902968223301666,9,lure,0.542,j,1,CUE0-0,1
Run95,0.7902968223301666,10,nonlure,0.817,j,1,STIMULUS1-0,0
Run95,0.7902968223301666,11,target,0.64,f,1,CUE1-0,1
Run95,0.7902968223301666,12,nonlure,0.877,j,1,CUE1-0,1
Run95,0.7902968223301666,13,nonlure,0.553,j,1,CUE1-0,1
Run95,0.7902968223301666,14,nonlure,0.517,j,1,CUE1-0,1
Run95,0.7902968223301666,15,lure,0.456,j,1,CUE1-0,1
Run95,0.7902968223301666,16,nonlure,0.594,j,1,CUE1-0,1
Run95,0.7902968223301666,17,lure,0.589,j,1,CUE1-0,1
Run95,0.7902968223301666,18,lure,0.561,j,1,CUE1-0,1
Run95,0.7902968223301666,19,target,0.576,f,1,CUE1-0,1
Run95,0.7902968223301666,20,nonlure,0.526,j,1,CUE1-0,1
Run95,0.7902968223301666,21,nonlure,0.794,j,1,CUE2-0,1
Run95,0.7902968223301666,22,lure,0.599,j,1,CUE2-0,1
Run95,0.7902968223301666,23,nonlure,0.69,j,1,CUE2-0,1
Run95,0.7902968223301666,24,target,0.716,f,1,CUE2-0,1
Run95,0.7902968223301666,25,nonlure,0.619,j,1,CUE2-0,1
Run95,0.7902968223301666,26,nonlure,0.599,j,1,CUE2-0,1
Run95,0.7902968223301666,27,target,0.66,f,1,CUE2-0,1
Run95,0.7902968223301666,28,nonlure,0.627,j,1,CUE2-0,1
Run95,0.7902968223301666,29,lure,0.65,j,1,STIMULUS27-0,0
Run95,0.7902968223301666,30,lure,0.985,j,1,CUE2-0,1
Run95,0.7902968223301666,31,nonlure,0.622,j,1,CUE3-0,1
Run95,0.7902968223301666,32,nonlure,0.676,j,1,CUE3-0,1
Run95,0.7902968223301666,33,lure,0.753,j,1,CUE3-0,1
Run95,0.7902968223301666,34,nonlure,0.476,j,1,CUE3-0,1
Run95,0.7902968223301666,35,nonlure,0.86,j,1,STIMULUS33-0,0
Run95,0.7902968223301666,36,nonlure,0.696,j,1,CUE3-0,1
Run95,0.7902968223301666,37,lure,0.536,j,1,CUE3-0,1
Run95,0.7902968223301666,38,target,0.786,f,1,CUE3-0,1
Run95,0.7902968223301666,39,lure,0.921,j,1,CUE1-0,0
Run95,0.7902968223301666,40,target,0.614,f,1,CUE3-0,1
Run95,0.7902968223301666,41,nonlure,0.78,j,1,CUE4-0,1
Run95,0.7902968223301666,42,nonlure,0.66,j,1,CUE4-0,1
Run95,0.7902968223301666,43,nonlure,0.62,j,1,CUE4-0,1
Run95,0.7902968223301666,44,lure,0.516,j,1,CUE4-0,1
Run95,0.7902968223301666,45,target,0.67,f,1,CUE4-0,1
Run95,0.7902968223301666,46,lure,0.8,j,1,CUE4-0,1
Run95,0.7902968223301666,47,nonlure,0.58,j,1,CUE4-0,1
Run95,0.7902968223301666,48,target,0.61,f,1,CUE4-0,1
Run95,0.7902968223301666,49,nonlure,0.63,j,1,CUE4-0,1
Run95,0.7902968223301666,50,lure,0.484,j,1,CUE4-0,1
Run95,0.7902968223301666,51,target,0.8,f,1,CUE5-0,1
Run95,0.7902968223301666,52,nonlure,0.66,j,1,CUE5-0,1
Run95,0.7902968223301666,53,target,0.81,f,1,CUE5-0,1
Run95,0.7902968223301666,54,nonlure,0.7,j,1,CUE5-0,1
Run95,0.7902968223301666,55,nonlure,0.58,j,1,CUE5-0,1
Run95,0.7902968223301666,56,lure,0.54,j,1,CUE5-0,1
Run95,0.7902968223301666,57,nonlure,0.87,j,1,CUE5-0,1
Run95,0.7902968223301666,58,lure,0.63,j,1,CUE5-0,1
Run95,0.7902968223301666,59,nonlure,0.53,j,1,CUE5-0,1
Run95,0.7902968223301666,60,lure,0.42,j,1,CUE5-0,1
Run95,0.7902968223301666,61,nonlure,0.64,j,1,CUE6-0,1
Run95,0.7902968223301666,62,nonlure,0.56,j,1,CUE6-0,1
Run95,0.7902968223301666,63,target,0.65,f,1,CUE6-0,1
Run95,0.7902968223301666,64,lure,0.72,j,1,CUE6-0,1
Run95,0.7902968223301666,65,target,0.695,f,1,CUE6-0,1
Run95,0.7902968223301666,66,nonlure,0.61,j,1,CUE6-0,1
Run95,0.7902968223301666,67,lure,0.69,j,1,CUE6-0,1
Run95,0.7902968223301666,68,nonlure,0.484,j,1,CUE6-0,1
Run95,0.7902968223301666,69,lure,0.4,j,1,CUE6-0,1
Run95,0.7902968223301666,70,nonlure,0.49,j,1,CUE6-0,1
Run95,0.7902968223301666,71,nonlure,0.47,j,1,CUE7-0,1
Run95,0.7902968223301666,72,nonlure,0.695,j,1,CUE7-0,1
Run95,0.7902968223301666,73,lure,0.49,j,1,CUE7-0,1
Run95,0.7902968223301666,74,nonlure,0.54,j,1,CUE7-0,1
Run95,0.7902968223301666,75,lure,0.6,j,1,CUE7-0,1
Run95,0.7902968223301666,76,target,0.61,f,1,CUE7-0,1
Run95,0.7902968223301666,77,target,0.664,f,1,CUE7-0,1
Run95,0.7902968223301666,78,nonlure,0.57,j,1,CUE7-0,1
Run95,0.7902968223301666,79,nonlure,0.47,j,1,CUE7-0,1
Run95,0.7902968223301666,80,lure,0.44,j,1,CUE7-0,1
Run96,1.3231956725246214,1,nonlure,0.709,j,1,CUE0-0,1
Run96,1.3231956725246214,2,target,0.693,f,1,CUE0-0,1
Run96,1.3231956725246214,3,nonlure,0.554,j,1,CUE0-0,1
Run96,1.3231956725246214,4,nonlure,0.414,j,1,CUE0-0,1
Run96,1.3231956725246214,5,lure,0.684,f,0,STIMULUS3-0,0
Run96,1.3231956725246214,6,target,0.457,f,1,CUE0-0,1
Run96,1.3231956725246214,7,nonlure,0.609,j,1,CUE0-0,1
Run96,1.3231956725246214,8,lure,0.488,j,1,CUE0-0,1
Run96,1.3231956725246214,9,lure,0.463,j,1,CUE0-0,1
Run96,1.3231956725246214,10,nonlure,0.478,j,1,CUE0-0,1
Run96,1.3231956725246214,11,target,0.513,f,1,CUE1-0,1
Run96,1.3231956725246214,12,nonlure,0.731,j,1,CUE1-0,1
Run96,1.3231956725246214,13,nonlure,0.582,j,1,CUE1-0,1
Run96,1.3231956725246214,14,nonlure,0.445,j,1,CUE1-0,1
Run96,1.3231956725246214,15,lure,0.457,j,1,CUE1-0,1
Run96,1.3231956725246214,16,nonlure,0.564,j,1,CUE1-0,1
Run96,1.3231956725246214,17,lure,0.597,j,1,CUE1-0,1
Run96,1.3231956725246214,18,lure,0.441,j,1,CUE1-0,1
Run96,1.3231956725246214,19,target,0.543,f,1,CUE1-0,1
Run96,1.3231956725246214,20,nonlure,0.75,j,1,CUE1-0,1
Run96,1.3231956725246214,21,nonlure,0.754,j,1,CUE1-0,0
Run96,1.3231956725246214,22,lure,0.81,j,1,CUE2-0,1
Run96,1.3231956725246214,23,nonlure,0.89,j,1,STIMULUS20-0,0
Run96,1.3231956725246214,24,target,0.978,j,0,STIMULUS22-0,0
Run96,1.3231956725246214,25,nonlure,0.829,j,1,CUE2-0,1
Run96,1.3231956725246214,26,nonlure,0.554,j,1,CUE2-0,1
Run96,1.3231956725246214,27,target,0.629,f,1,CUE2-0,1
Run96,1.3231956725246214,28,nonlure,0.736,j,1,CUE2-0,1
Run96,1.3231956725246214,29,lure,0.512,j,1,CUE2-0,1
Run96,1.3231956725246214,30,lure,0.515,j,1,CUE2-0,1
Run96,1.3231956725246214,31,nonlure,0.688,j,1,CUE3-0,1
Run96,1.3231956725246214,32,nonlure,0.456,j,1,CUE3-0,1
Run96,1.3231956725246214,33,lure,0.5,j,1,CUE3-0,1
Run96,1.3231956725246214,34,nonlure,0.485,j,1,CUE3-0,1
Run96,1.3231956725246214,35,nonlure,0.456,j,1,CUE2-0,0
Run96,1.3231956725246214,36,nonlure,0.459,j,1,CUE3-0,1
Run96,1.3231956725246214,37,lure,0.412,j,1,CUE3-0,1
Run96,1.3231956725246214,38,target,0.651,f,1,CUE3-0,1
Run96,1.3231956725246214,39,lure,0.786,j,1,CUE3-0,1
Run96,1.3231956725246214,40,target,0.599,f,1,CUE3-0,1
Run96,1.3231956725246214,41,nonlure,0.695,j,1,CUE4-0,1
Run96,1.3231956725246214,42,nonlure,0.59,j,1,CUE4-0,1
Run96,1.3231956725246214,43,nonlure,0.49,j,1,CUE4-0,1
Run96,1.3231956725246214,44,lure,0.516,j,1,CUE4-0,1
Run96,1.3231956725246214,45,target,0.55,f,1,CUE4-0,1
Run96,1.3231956725246214,46,lure,0.625,j,1,CUE4-0,1
Run96,1.3231956725246214,47,nonlure,0.43,j,1,CUE4-0,1
Run96,1.3231956725246214,48,target,0.54,f,1,CUE4-0,1
Run96,1.3231956725246214,49,nonlure,0.52,j,1,CUE4-0,1
Run96,1.3231956725246214,50,lure,0.44,j,1,CUE4-0,1
Run96,1.3231956725246214,51,target,0.6,f,1,CUE5-0,1
Run96,1.3231956725246214,52,nonlure,0.59,j,1,CUE5-0,1
Run96,1.3231956725246214,53,target,0.52,f,1,CUE5-0,1
Run96,1.3231956725246214,54,nonlure,0.56,j,1,CUE5-0,1
Run96,1.3231956725246214,55,nonlure,0.45,j,1,CUE5-0,1
Run96,1.3231956725246214,56,lure,0.49,j,1,CUE5-0,1
